,Date,Ticker,Close,Position
142,1995-10-23,VUSTX,10.52,3
143,1995-10-24,VUSTX,10.59,3
144,1995-10-25,VUSTX,10.59,3
145,1995-10-26,VUSTX,10.53,3
146,1995-10-27,VUSTX,10.55,3
147,1995-10-30,VUSTX,10.56,3
148,1995-10-31,VUSTX,10.59,3
149,1995-11-01,VUSTX,10.63,3
150,1995-11-02,VUSTX,10.67,3
151,1995-11-03,VUSTX,10.65,3
152,1995-11-06,VUSTX,10.64,3
153,1995-11-07,VUSTX,10.61,3
154,1995-11-08,VUSTX,10.68,3
155,1995-11-09,VUSTX,10.63,3
156,1995-11-10,VUSTX,10.58,3
157,1995-11-13,VUSTX,10.64,3
158,1995-11-14,VUSTX,10.62,3
159,1995-11-15,VUSTX,10.59,3
160,1995-11-16,VUSTX,10.64,3
161,1995-11-17,VUSTX,10.66,3
162,1995-11-20,VUSTX,10.63,3
163,1995-11-21,VUSTX,10.61,3
164,1995-11-22,VUSTX,10.61,3
165,1995-11-24,VUSTX,10.64,3
166,1995-11-27,VUSTX,10.68,3
167,1995-11-28,VUSTX,10.67,3
168,1995-11-29,VUSTX,10.69,3
169,1995-11-30,VUSTX,10.78,3
170,1995-12-01,VUSTX,10.82,3
171,1995-12-04,VUSTX,10.93,3
172,1995-12-05,VUSTX,10.9,3
173,1995-12-06,VUSTX,10.9,3
174,1995-12-07,VUSTX,10.86,3
175,1995-12-08,VUSTX,10.87,3
176,1995-12-11,VUSTX,10.89,3
177,1995-12-12,VUSTX,10.88,3
178,1995-12-13,VUSTX,10.86,3
179,1995-12-14,VUSTX,10.85,3
180,1995-12-15,VUSTX,10.84,3
181,1995-12-18,VUSTX,10.72,3
182,1995-12-19,VUSTX,10.81,3
183,1995-12-20,VUSTX,10.81,3
184,1995-12-21,VUSTX,10.81,3
185,1995-12-22,VUSTX,10.87,3
186,1995-12-26,VUSTX,10.89,3
187,1995-12-27,VUSTX,10.93,3
188,1995-12-28,VUSTX,10.96,3
189,1995-09-29,VUSTX,10.34,4
190,1995-10-02,VUSTX,10.36,4
191,1995-10-03,VUSTX,10.39,4
192,1995-10-04,VUSTX,10.43,4
193,1995-10-05,VUSTX,10.44,4
194,1995-10-06,VUSTX,10.45,4
195,1995-10-09,VUSTX,10.46,4
196,1995-10-10,VUSTX,10.45,4
197,1995-10-11,VUSTX,10.45,4
198,1995-10-12,VUSTX,10.49,4
199,1995-10-13,VUSTX,10.61,4
200,1995-10-16,VUSTX,10.58,4
201,1995-10-17,VUSTX,10.6,4
202,1995-10-18,VUSTX,10.58,4
203,1995-10-19,VUSTX,10.6,4
204,1995-10-20,VUSTX,10.54,4
205,1995-10-23,VUSTX,10.52,4
206,1995-10-24,VUSTX,10.59,4
207,1995-10-25,VUSTX,10.59,4
208,1995-10-26,VUSTX,10.53,4
209,1995-10-27,VUSTX,10.55,4
210,1995-10-30,VUSTX,10.56,4
211,1995-10-31,VUSTX,10.59,4
212,1995-11-01,VUSTX,10.63,4
213,1995-11-02,VUSTX,10.67,4
214,1995-11-03,VUSTX,10.65,4
215,1995-11-06,VUSTX,10.64,4
216,1995-11-07,VUSTX,10.61,4
217,1995-11-08,VUSTX,10.68,4
218,1995-11-09,VUSTX,10.63,4
219,1995-11-10,VUSTX,10.58,4
220,1995-11-13,VUSTX,10.64,4
221,1995-11-14,VUSTX,10.62,4
222,1995-11-15,VUSTX,10.59,4
223,1995-11-16,VUSTX,10.64,4
224,1995-11-17,VUSTX,10.66,4
225,1995-11-20,VUSTX,10.63,4
226,1995-11-21,VUSTX,10.61,4
227,1995-11-22,VUSTX,10.61,4
228,1995-11-24,VUSTX,10.64,4
229,1995-11-27,VUSTX,10.68,4
230,1995-11-28,VUSTX,10.67,4
231,1995-11-29,VUSTX,10.69,4
232,1995-11-30,VUSTX,10.78,4
233,1995-12-01,VUSTX,10.82,4
234,1995-12-04,VUSTX,10.93,4
235,1995-12-05,VUSTX,10.9,4
236,1995-12-06,VUSTX,10.9,4
237,1995-12-07,VUSTX,10.86,4
238,1995-12-08,VUSTX,10.87,4
239,1995-12-11,VUSTX,10.89,4
240,1995-12-12,VUSTX,10.88,4
241,1995-12-13,VUSTX,10.86,4
242,1995-12-14,VUSTX,10.85,4
243,1995-12-15,VUSTX,10.84,4
244,1995-12-18,VUSTX,10.72,4
245,1995-12-19,VUSTX,10.81,4
246,1995-12-20,VUSTX,10.81,4
247,1995-12-21,VUSTX,10.81,4
248,1995-12-22,VUSTX,10.87,4
249,1995-12-26,VUSTX,10.89,4
250,1995-12-27,VUSTX,10.93,4
251,1995-12-28,VUSTX,10.96,4
252,1995-12-29,VUSTX,10.79,1
253,1996-01-02,VUSTX,10.77,1
254,1996-01-03,VUSTX,10.79,1
255,1996-01-04,VUSTX,10.71,1
256,1996-01-05,VUSTX,10.68,1
257,1996-01-08,VUSTX,10.69,1
258,1996-01-09,VUSTX,10.66,1
259,1996-01-10,VUSTX,10.55,1
260,1996-01-11,VUSTX,10.55,1
261,1996-01-12,VUSTX,10.57,1
262,1996-01-15,VUSTX,10.57,1
263,1996-01-16,VUSTX,10.65,1
264,1996-01-17,VUSTX,10.73,1
265,1996-01-18,VUSTX,10.76,1
266,1996-01-19,VUSTX,10.78,1
267,1996-01-22,VUSTX,10.69,1
268,1996-01-23,VUSTX,10.64,1
269,1996-01-24,VUSTX,10.71,1
270,1996-01-25,VUSTX,10.61,1
271,1996-01-26,VUSTX,10.69,1
272,1996-01-29,VUSTX,10.64,1
273,1996-01-30,VUSTX,10.7,1
274,1996-01-31,VUSTX,10.73,1
275,1996-02-01,VUSTX,10.67,1
276,1996-02-02,VUSTX,10.6,1
277,1996-02-05,VUSTX,10.59,1
278,1996-02-06,VUSTX,10.61,1
279,1996-02-07,VUSTX,10.6,1
280,1996-02-08,VUSTX,10.59,1
281,1996-02-09,VUSTX,10.6,1
282,1996-02-12,VUSTX,10.66,1
283,1996-02-13,VUSTX,10.67,1
284,1996-02-14,VUSTX,10.62,1
285,1996-02-15,VUSTX,10.54,1
286,1996-02-16,VUSTX,10.45,1
287,1996-02-20,VUSTX,10.26,1
288,1996-02-21,VUSTX,10.27,1
289,1996-02-22,VUSTX,10.31,1
290,1996-02-23,VUSTX,10.23,1
291,1996-02-26,VUSTX,10.19,1
292,1996-02-27,VUSTX,10.16,1
293,1996-02-28,VUSTX,10.15,1
294,1996-02-29,VUSTX,10.15,1
295,1996-03-01,VUSTX,10.26,1
296,1996-03-04,VUSTX,10.31,1
297,1996-03-05,VUSTX,10.26,1
298,1996-03-06,VUSTX,10.19,1
299,1996-03-07,VUSTX,10.17,1
300,1996-03-08,VUSTX,9.87,1
301,1996-03-11,VUSTX,9.98,1
302,1996-03-12,VUSTX,9.94,1
303,1996-03-13,VUSTX,9.9,1
304,1996-03-14,VUSTX,9.91,1
305,1996-03-15,VUSTX,9.83,1
306,1996-03-18,VUSTX,9.87,1
307,1996-03-19,VUSTX,9.87,1
308,1996-03-20,VUSTX,9.93,1
309,1996-03-21,VUSTX,9.97,1
310,1996-03-22,VUSTX,9.93,1
311,1996-03-25,VUSTX,10.01,1
312,1996-03-26,VUSTX,10.0,1
313,1996-03-27,VUSTX,9.89,1
314,1996-03-28,VUSTX,9.82,1
315,1995-12-29,VUSTX,10.79,2
316,1996-01-02,VUSTX,10.77,2
317,1996-01-03,VUSTX,10.79,2
318,1996-01-04,VUSTX,10.71,2
319,1996-01-05,VUSTX,10.68,2
320,1996-01-08,VUSTX,10.69,2
321,1996-01-09,VUSTX,10.66,2
322,1996-01-10,VUSTX,10.55,2
323,1996-01-11,VUSTX,10.55,2
324,1996-01-12,VUSTX,10.57,2
325,1996-01-15,VUSTX,10.57,2
326,1996-01-16,VUSTX,10.65,2
327,1996-01-17,VUSTX,10.73,2
328,1996-01-18,VUSTX,10.76,2
329,1996-01-19,VUSTX,10.78,2
330,1996-01-22,VUSTX,10.69,2
331,1996-01-23,VUSTX,10.64,2
332,1996-01-24,VUSTX,10.71,2
333,1996-01-25,VUSTX,10.61,2
334,1996-01-26,VUSTX,10.69,2
335,1996-01-29,VUSTX,10.64,2
336,1996-01-30,VUSTX,10.7,2
337,1996-01-31,VUSTX,10.73,2
338,1996-02-01,VUSTX,10.67,2
339,1996-02-02,VUSTX,10.6,2
340,1996-02-05,VUSTX,10.59,2
341,1996-02-06,VUSTX,10.61,2
342,1996-02-07,VUSTX,10.6,2
343,1996-02-08,VUSTX,10.59,2
344,1996-02-09,VUSTX,10.6,2
345,1996-02-12,VUSTX,10.66,2
346,1996-02-13,VUSTX,10.67,2
347,1996-02-14,VUSTX,10.62,2
348,1996-02-15,VUSTX,10.54,2
349,1996-02-16,VUSTX,10.45,2
350,1996-02-20,VUSTX,10.26,2
351,1996-02-21,VUSTX,10.27,2
352,1996-02-22,VUSTX,10.31,2
353,1996-02-23,VUSTX,10.23,2
354,1996-02-26,VUSTX,10.19,2
355,1996-02-27,VUSTX,10.16,2
356,1996-02-28,VUSTX,10.15,2
357,1996-02-29,VUSTX,10.15,2
358,1996-03-01,VUSTX,10.26,2
359,1996-03-04,VUSTX,10.31,2
360,1996-03-05,VUSTX,10.26,2
361,1996-03-06,VUSTX,10.19,2
362,1996-03-07,VUSTX,10.17,2
363,1996-03-08,VUSTX,9.87,2
364,1996-03-11,VUSTX,9.98,2
365,1996-03-12,VUSTX,9.94,2
366,1996-03-13,VUSTX,9.9,2
367,1996-03-14,VUSTX,9.91,2
368,1996-03-15,VUSTX,9.83,2
369,1996-03-18,VUSTX,9.87,2
370,1996-03-19,VUSTX,9.87,2
371,1996-03-20,VUSTX,9.93,2
372,1996-03-21,VUSTX,9.97,2
373,1996-03-22,VUSTX,9.93,2
374,1996-03-25,VUSTX,10.01,2
375,1996-03-26,VUSTX,10.0,2
376,1996-03-27,VUSTX,9.89,2
377,1996-03-28,VUSTX,9.82,2
378,1995-12-29,VUSTX,10.79,3
379,1996-01-02,VUSTX,10.77,3
380,1996-01-03,VUSTX,10.79,3
381,1996-01-04,VUSTX,10.71,3
382,1996-01-05,VUSTX,10.68,3
383,1996-01-08,VUSTX,10.69,3
384,1996-01-09,VUSTX,10.66,3
385,1996-01-10,VUSTX,10.55,3
386,1996-01-11,VUSTX,10.55,3
387,1996-01-12,VUSTX,10.57,3
388,1996-01-15,VUSTX,10.57,3
389,1996-01-16,VUSTX,10.65,3
390,1996-01-17,VUSTX,10.73,3
391,1996-01-18,VUSTX,10.76,3
392,1996-01-19,VUSTX,10.78,3
393,1996-01-22,VUSTX,10.69,3
394,1996-01-23,VUSTX,10.64,3
395,1996-01-24,VUSTX,10.71,3
396,1996-01-25,VUSTX,10.61,3
397,1996-01-26,VUSTX,10.69,3
398,1996-01-29,VUSTX,10.64,3
399,1996-01-30,VUSTX,10.7,3
400,1996-01-31,VUSTX,10.73,3
401,1996-02-01,VUSTX,10.67,3
402,1996-02-02,VUSTX,10.6,3
403,1996-02-05,VUSTX,10.59,3
404,1996-02-06,VUSTX,10.61,3
405,1996-02-07,VUSTX,10.6,3
406,1996-02-08,VUSTX,10.59,3
407,1996-02-09,VUSTX,10.6,3
408,1996-02-12,VUSTX,10.66,3
409,1996-02-13,VUSTX,10.67,3
410,1996-02-14,VUSTX,10.62,3
411,1996-02-15,VUSTX,10.54,3
412,1996-02-16,VUSTX,10.45,3
413,1996-02-20,VUSTX,10.26,3
414,1996-02-21,VUSTX,10.27,3
415,1996-02-22,VUSTX,10.31,3
416,1996-02-23,VUSTX,10.23,3
417,1996-02-26,VUSTX,10.19,3
418,1996-02-27,VUSTX,10.16,3
419,1996-02-28,VUSTX,10.15,3
420,1996-02-29,VUSTX,10.15,3
421,1996-03-01,VUSTX,10.26,3
422,1996-03-04,VUSTX,10.31,3
423,1996-03-05,VUSTX,10.26,3
424,1996-03-06,VUSTX,10.19,3
425,1996-03-07,VUSTX,10.17,3
426,1996-03-08,VUSTX,9.87,3
427,1996-03-11,VUSTX,9.98,3
428,1996-03-12,VUSTX,9.94,3
429,1996-03-13,VUSTX,9.9,3
430,1996-03-14,VUSTX,9.91,3
431,1996-03-15,VUSTX,9.83,3
432,1996-03-18,VUSTX,9.87,3
433,1996-03-19,VUSTX,9.87,3
434,1996-03-20,VUSTX,9.93,3
435,1996-03-21,VUSTX,9.97,3
436,1996-03-22,VUSTX,9.93,3
437,1996-03-25,VUSTX,10.01,3
438,1996-03-26,VUSTX,10.0,3
439,1996-03-27,VUSTX,9.89,3
440,1996-03-28,VUSTX,9.82,3
441,1995-12-29,VUSTX,10.79,4
442,1996-01-02,VUSTX,10.77,4
443,1996-01-03,VUSTX,10.79,4
444,1996-01-04,VUSTX,10.71,4
445,1996-01-05,VUSTX,10.68,4
446,1996-01-08,VUSTX,10.69,4
447,1996-01-09,VUSTX,10.66,4
448,1996-01-10,VUSTX,10.55,4
449,1996-01-11,VUSTX,10.55,4
450,1996-01-12,VUSTX,10.57,4
451,1996-01-15,VUSTX,10.57,4
452,1996-01-16,VUSTX,10.65,4
453,1996-01-17,VUSTX,10.73,4
454,1996-01-18,VUSTX,10.76,4
455,1996-01-19,VUSTX,10.78,4
456,1996-01-22,VUSTX,10.69,4
457,1996-01-23,VUSTX,10.64,4
458,1996-01-24,VUSTX,10.71,4
459,1996-01-25,VUSTX,10.61,4
460,1996-01-26,VUSTX,10.69,4
461,1996-01-29,VUSTX,10.64,4
462,1996-01-30,VUSTX,10.7,4
463,1996-01-31,VUSTX,10.73,4
464,1996-02-01,VUSTX,10.67,4
465,1996-02-02,VUSTX,10.6,4
466,1996-02-05,VUSTX,10.59,4
467,1996-02-06,VUSTX,10.61,4
468,1996-02-07,VUSTX,10.6,4
469,1996-02-08,VUSTX,10.59,4
470,1996-02-09,VUSTX,10.6,4
471,1996-02-12,VUSTX,10.66,4
472,1996-02-13,VUSTX,10.67,4
473,1996-02-14,VUSTX,10.62,4
474,1996-02-15,VUSTX,10.54,4
475,1996-02-16,VUSTX,10.45,4
476,1996-02-20,VUSTX,10.26,4
477,1996-02-21,VUSTX,10.27,4
478,1996-02-22,VUSTX,10.31,4
479,1996-02-23,VUSTX,10.23,4
480,1996-02-26,VUSTX,10.19,4
481,1996-02-27,VUSTX,10.16,4
482,1996-02-28,VUSTX,10.15,4
483,1996-02-29,VUSTX,10.15,4
484,1996-03-01,VUSTX,10.26,4
485,1996-03-04,VUSTX,10.31,4
486,1996-03-05,VUSTX,10.26,4
487,1996-03-06,VUSTX,10.19,4
488,1996-03-07,VUSTX,10.17,4
489,1996-03-08,VUSTX,9.87,4
490,1996-03-11,VUSTX,9.98,4
491,1996-03-12,VUSTX,9.94,4
492,1996-03-13,VUSTX,9.9,4
493,1996-03-14,VUSTX,9.91,4
494,1996-03-15,VUSTX,9.83,4
495,1996-03-18,VUSTX,9.87,4
496,1996-03-19,VUSTX,9.87,4
497,1996-03-20,VUSTX,9.93,4
498,1996-03-21,VUSTX,9.97,4
499,1996-03-22,VUSTX,9.93,4
500,1996-03-25,VUSTX,10.01,4
501,1996-03-26,VUSTX,10.0,4
502,1996-03-27,VUSTX,9.89,4
503,1996-03-28,VUSTX,9.82,4
504,1996-03-29,VTSMX,15.78,1
505,1996-04-01,VTSMX,15.95,1
506,1996-04-02,VTSMX,15.99,1
507,1996-04-03,VTSMX,16.01,1
508,1996-04-04,VTSMX,16.02,1
509,1996-04-08,VTSMX,15.75,1
510,1996-04-09,VTSMX,15.74,1
511,1996-04-10,VTSMX,15.56,1
512,1996-04-11,VTSMX,15.47,1
513,1996-04-12,VTSMX,15.6,1
514,1996-04-15,VTSMX,15.73,1
515,1996-04-16,VTSMX,15.82,1
516,1996-04-17,VTSMX,15.74,1
517,1996-04-18,VTSMX,15.8,1
518,1996-04-19,VTSMX,15.85,1
519,1996-04-22,VTSMX,15.94,1
520,1996-04-23,VTSMX,16.040001,1
521,1996-04-24,VTSMX,16.040001,1
522,1996-04-25,VTSMX,16.110001,1
523,1996-04-26,VTSMX,16.139999,1
524,1996-04-29,VTSMX,16.16,1
525,1996-04-30,VTSMX,16.16,1
526,1996-05-01,VTSMX,16.200001,1
527,1996-05-02,VTSMX,15.95,1
528,1996-05-03,VTSMX,15.92,1
529,1996-05-06,VTSMX,15.9,1
530,1996-05-07,VTSMX,15.84,1
531,1996-05-08,VTSMX,15.94,1
532,1996-05-09,VTSMX,15.98,1
533,1996-05-10,VTSMX,16.15,1
534,1996-05-13,VTSMX,16.370001000000002,1
535,1996-05-14,VTSMX,16.48,1
536,1996-05-15,VTSMX,16.48,1
537,1996-05-16,VTSMX,16.49,1
538,1996-05-17,VTSMX,16.58,1
539,1996-05-20,VTSMX,16.68,1
540,1996-05-21,VTSMX,16.67,1
541,1996-05-22,VTSMX,16.780001000000002,1
542,1996-05-23,VTSMX,16.74,1
543,1996-05-24,VTSMX,16.780001000000002,1
544,1996-05-28,VTSMX,16.629998999999998,1
545,1996-05-29,VTSMX,16.530001000000002,1
546,1996-05-30,VTSMX,16.620001000000002,1
547,1996-05-31,VTSMX,16.59,1
548,1996-06-03,VTSMX,16.549999,1
549,1996-06-04,VTSMX,16.66,1
550,1996-06-05,VTSMX,16.790001,1
551,1996-06-06,VTSMX,16.66,1
552,1996-06-07,VTSMX,16.629998999999998,1
553,1996-06-10,VTSMX,16.620001000000002,1
554,1996-06-11,VTSMX,16.6,1
555,1996-06-12,VTSMX,16.59,1
556,1996-06-13,VTSMX,16.540001,1
557,1996-06-14,VTSMX,16.48,1
558,1996-06-17,VTSMX,16.450001,1
559,1996-06-18,VTSMX,16.33,1
560,1996-06-19,VTSMX,16.309998999999998,1
561,1996-06-20,VTSMX,16.27,1
562,1996-06-21,VTSMX,16.370001000000002,1
563,1996-06-24,VTSMX,16.41,1
564,1996-06-25,VTSMX,16.33,1
565,1996-06-26,VTSMX,16.190001000000002,1
566,1996-06-27,VTSMX,16.290001,1
567,1996-03-29,VEIEX,11.83,2
568,1996-04-01,VEIEX,11.87,2
569,1996-04-02,VEIEX,11.95,2
570,1996-04-03,VEIEX,11.98,2
571,1996-04-04,VEIEX,12.01,2
572,1996-04-08,VEIEX,11.85,2
573,1996-04-09,VEIEX,11.84,2
574,1996-04-10,VEIEX,11.93,2
575,1996-04-11,VEIEX,11.9,2
576,1996-04-12,VEIEX,11.99,2
577,1996-04-15,VEIEX,12.05,2
578,1996-04-16,VEIEX,12.12,2
579,1996-04-17,VEIEX,12.15,2
580,1996-04-18,VEIEX,12.12,2
581,1996-04-19,VEIEX,12.19,2
582,1996-04-22,VEIEX,12.13,2
583,1996-04-23,VEIEX,12.1,2
584,1996-04-24,VEIEX,12.1,2
585,1996-04-25,VEIEX,12.06,2
586,1996-04-26,VEIEX,12.09,2
587,1996-04-29,VEIEX,12.07,2
588,1996-04-30,VEIEX,12.15,2
589,1996-05-01,VEIEX,12.16,2
590,1996-05-02,VEIEX,12.17,2
591,1996-05-03,VEIEX,12.08,2
592,1996-05-06,VEIEX,12.02,2
593,1996-05-07,VEIEX,12.11,2
594,1996-05-08,VEIEX,12.12,2
595,1996-05-09,VEIEX,12.14,2
596,1996-05-10,VEIEX,12.2,2
597,1996-05-13,VEIEX,12.27,2
598,1996-05-14,VEIEX,12.28,2
599,1996-05-15,VEIEX,12.27,2
600,1996-05-16,VEIEX,12.22,2
601,1996-05-17,VEIEX,12.28,2
602,1996-05-20,VEIEX,12.3,2
603,1996-05-21,VEIEX,12.31,2
604,1996-05-22,VEIEX,12.31,2
605,1996-05-23,VEIEX,12.24,2
606,1996-05-24,VEIEX,12.29,2
607,1996-05-28,VEIEX,12.33,2
608,1996-05-29,VEIEX,12.29,2
609,1996-05-30,VEIEX,12.32,2
610,1996-05-31,VEIEX,12.33,2
611,1996-06-03,VEIEX,12.25,2
612,1996-06-04,VEIEX,12.27,2
613,1996-06-05,VEIEX,12.28,2
614,1996-06-06,VEIEX,12.32,2
615,1996-06-07,VEIEX,12.29,2
616,1996-06-10,VEIEX,12.27,2
617,1996-06-11,VEIEX,12.15,2
618,1996-06-12,VEIEX,12.15,2
619,1996-06-13,VEIEX,12.08,2
620,1996-06-14,VEIEX,12.13,2
621,1996-06-17,VEIEX,12.17,2
622,1996-06-18,VEIEX,12.22,2
623,1996-06-19,VEIEX,12.25,2
624,1996-06-20,VEIEX,12.23,2
625,1996-06-21,VEIEX,12.25,2
626,1996-06-24,VEIEX,12.28,2
627,1996-06-25,VEIEX,12.27,2
628,1996-06-26,VEIEX,12.31,2
629,1996-06-27,VEIEX,12.32,2
630,1996-03-29,VEURX,14.52,3
631,1996-04-01,VEURX,14.53,3
632,1996-04-02,VEURX,14.57,3
633,1996-04-03,VEURX,14.55,3
634,1996-04-04,VEURX,14.61,3
635,1996-04-08,VEURX,14.63,3
636,1996-04-09,VEURX,14.55,3
637,1996-04-10,VEURX,14.57,3
638,1996-04-11,VEURX,14.47,3
639,1996-04-12,VEURX,14.48,3
640,1996-04-15,VEURX,14.52,3
641,1996-04-16,VEURX,14.59,3
642,1996-04-17,VEURX,14.55,3
643,1996-04-18,VEURX,14.57,3
644,1996-04-19,VEURX,14.74,3
645,1996-04-22,VEURX,14.79,3
646,1996-04-23,VEURX,14.75,3
647,1996-04-24,VEURX,14.72,3
648,1996-04-25,VEURX,14.67,3
649,1996-04-26,VEURX,14.73,3
650,1996-04-29,VEURX,14.68,3
651,1996-04-30,VEURX,14.61,3
652,1996-05-01,VEURX,14.58,3
653,1996-05-02,VEURX,14.56,3
654,1996-05-03,VEURX,14.47,3
655,1996-05-06,VEURX,14.48,3
656,1996-05-07,VEURX,14.49,3
657,1996-05-08,VEURX,14.45,3
658,1996-05-09,VEURX,14.5,3
659,1996-05-10,VEURX,14.55,3
660,1996-05-13,VEURX,14.47,3
661,1996-05-14,VEURX,14.54,3
662,1996-05-15,VEURX,14.58,3
663,1996-05-16,VEURX,14.52,3
