,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Capital
12,1995-10-17,14.58,0.0,10.6,0.0,13.9,0.0,10.84,0.0,10.8,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9985.510562037673
13,1995-10-18,14.61,0.0,10.58,0.0,13.91,0.0,10.77,0.0,10.78,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9999.389918401586
14,1995-10-19,14.66,0.0,10.6,0.0,13.88,0.0,10.83,0.0,10.8,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,10005.795775184932
15,1995-10-20,14.58,0.0,10.54,0.0,13.89,0.0,10.96,0.0,10.82,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9981.926332646992
16,1995-10-23,14.52,0.0,10.52,0.0,13.75,0.0,10.99,0.0,10.76,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9911.156867230991
17,1995-10-24,14.54,0.0,10.59,0.0,13.79,0.0,10.87,0.0,10.68,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9932.357202775871
18,1995-10-25,14.42,0.0,10.59,0.0,13.84,0.0,10.75,0.0,10.57,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9909.097841836345
19,1995-10-26,14.28,0.0,10.53,0.0,13.72,0.0,10.6,0.0,10.41,0.0,VTSMX,343.17089910775564,VEURX,358.4229390681004,9818.043163273087
20,1995-10-27,14.34,0.0,10.55,0.0,13.64,0.0,10.42,0.0,10.43,0.0,VUSTX,466.4521984080773,VUSTX,463.40179041600845,9809.959582094107
21,1995-10-30,14.44,0.0,10.56,0.0,13.78,0.0,10.5,0.0,10.46,0.0,VUSTX,466.4521984080773,VUSTX,463.40179041600845,9819.258121982346
22,1995-10-31,14.4,0.0,10.59,0.057,13.87,0.0,10.55,0.0,10.46,0.0,VUSTX,468.9628476346364,VUSTX,465.89602101598126,9900.15541901004
23,1995-11-01,14.47,0.0,10.63,0.0,13.83,0.0,10.44,0.0,10.36,0.0,VUSTX,468.9628476346364,VUSTX,465.89602101598126,9937.549773756065
24,1995-11-02,14.62,0.0,10.67,0.0,13.86,0.0,10.56,0.0,10.27,0.0,VUSTX,468.9628476346364,VUSTX,465.89602101598126,9974.94412850209
25,1995-11-03,14.66,0.0,10.65,0.0,13.88,0.0,10.57,0.0,10.3,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9956.246951129078
26,1995-11-06,14.63,0.0,10.64,0.0,13.85,0.0,10.61,0.0,10.26,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9935.302040465038
27,1995-11-07,14.56,0.0,10.61,0.0,13.9,0.0,10.59,0.0,10.23,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9929.327924817993
28,1995-11-08,14.67,0.0,10.68,0.0,13.94,0.0,10.59,0.0,10.15,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9981.102480754196
29,1995-11-09,14.72,0.0,10.63,0.0,13.93,0.0,10.64,0.0,10.13,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9994.561993909738
30,1995-11-10,14.71,0.0,10.58,0.0,13.87,0.0,10.69,0.0,10.02,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9969.70646428462
31,1995-11-13,14.69,0.0,10.64,0.0,13.8,0.0,10.56,0.0,9.83,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9937.869297771489
32,1995-11-14,14.6,0.0,10.62,0.0,13.87,0.0,10.58,0.0,9.81,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9932.2310225381
33,1995-11-15,14.68,0.0,10.59,0.0,13.97,0.0,10.56,0.0,9.82,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,9995.23367473705
34,1995-11-16,14.77,0.0,10.64,0.0,14.05,0.0,10.55,0.0,9.91,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10054.493628181754
35,1995-11-17,14.83,0.0,10.66,0.0,14.05,0.0,10.63,0.0,9.95,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10074.93477822531
36,1995-11-20,14.75,0.0,10.63,0.0,14.08,0.0,10.83,0.0,9.92,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10058.40424714283
37,1995-11-21,14.78,0.0,10.61,0.0,14.09,0.0,10.85,0.0,10.08,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10072.199600712029
38,1995-11-22,14.76,0.0,10.61,0.0,14.14,0.0,10.83,0.0,10.21,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10083.259776767947
39,1995-11-24,14.8,0.0,10.64,0.0,14.14,0.0,10.78,0.0,10.18,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10096.88721013032
40,1995-11-27,14.84,0.0,10.68,0.0,14.12,0.0,10.87,0.0,10.18,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10103.365086397847
41,1995-11-28,14.95,0.0,10.67,0.0,14.08,0.0,11.01,0.0,10.25,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10126.541413954685
42,1995-11-29,15.01,0.0,10.69,0.0,14.03,0.0,10.93,0.0,10.39,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10129.108671261136
43,1995-11-30,15.0,0.0,10.78,0.055,13.95,0.0,11.07,0.0,10.5,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10097.103584541175
44,1995-12-01,15.02,0.0,10.82,0.0,14.0,0.0,11.19,0.0,10.6,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10121.791193959467
45,1995-12-04,15.18,0.0,10.93,0.0,13.97,0.0,11.28,0.0,10.73,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10165.576591766687
46,1995-12-05,15.26,0.0,10.9,0.0,14.06,0.0,11.24,0.0,10.71,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10225.004465418217
47,1995-12-06,15.29,0.0,10.9,0.0,14.06,0.0,11.29,0.0,10.74,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10235.225040439993
48,1995-12-07,15.19,0.0,10.86,0.0,14.03,0.0,11.48,0.0,10.7,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10190.432121391805
49,1995-12-08,15.22,0.0,10.87,0.0,13.95,0.0,11.4,0.0,10.65,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10172.054468034214
50,1995-12-11,15.26,0.0,10.89,0.0,14.03,0.0,11.39,0.0,10.62,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10214.280129775952
51,1995-12-12,15.23,0.0,10.88,0.0,14.04,0.0,11.37,0.0,10.67,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10207.634333301596
52,1995-12-13,15.29,0.0,10.86,0.0,13.99,0.0,11.38,0.0,10.63,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10210.201590608047
53,1995-12-14,15.17,0.0,10.85,0.0,14.13,0.0,11.47,0.0,10.62,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10219.366190184828
54,1995-12-15,15.14,0.0,10.84,0.0,14.09,0.0,11.38,0.0,10.65,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10194.846500973366
55,1995-12-18,14.88,0.0,10.72,0.0,14.01,0.0,11.41,0.0,10.59,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10077.66995573859
56,1995-12-19,15.03,0.0,10.81,0.0,13.88,0.0,11.31,0.0,10.56,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10082.300709731007
57,1995-12-20,14.95,0.0,10.81,0.0,13.97,0.0,11.49,0.0,10.8,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10087.218849933055
58,1995-12-21,15.06,0.0,10.81,0.0,14.04,0.0,11.61,0.0,10.93,0.0,VTSMX,340.6858340592686,VEURX,357.4778547420894,10149.717741511518
59,1995-12-22,14.91,0.1,10.87,0.0,14.18,0.0,11.6,0.0,10.97,0.0,VTSMX,342.97078264450846,VEURX,357.4778547420894,10182.730349472447
60,1995-12-26,14.96,0.0,10.89,0.0,14.26,0.0,11.63,0.0,10.94,0.0,VTSMX,342.97078264450846,VEURX,357.4778547420894,10228.477116984042
61,1995-12-27,14.99,0.0,10.93,0.0,14.01,0.36,11.54,0.11,10.72,0.18,VTSMX,342.97078264450846,VEURX,366.66358120227153,10278.088804485007
62,1995-12-28,14.98,0.0,10.96,0.0,14.02,0.0,11.46,0.0,10.71,0.0,VTSMX,342.97078264450846,VEURX,366.66358120227153,10278.325732470585
63,1995-12-29,15.04,0.0,10.79,0.281,14.02,0.0,11.5,0.0,10.74,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10298.903979429253
64,1996-01-02,15.14,0.0,10.77,0.0,14.12,0.0,11.44,0.0,10.85,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10324.778401782236
65,1996-01-03,15.14,0.0,10.79,0.0,14.26,0.0,11.45,0.0,11.2,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10497.068867350179
66,1996-01-04,15.02,0.0,10.71,0.0,14.16,0.0,11.68,0.0,11.35,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10671.977627671213
67,1996-01-05,14.99,0.0,10.68,0.0,14.22,0.0,11.78,0.0,11.35,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10716.755471060034
68,1996-01-08,15.03,0.0,10.69,0.0,14.22,0.0,11.67,0.0,11.37,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10677.089139402562
69,1996-01-09,14.81,0.0,10.66,0.0,14.19,0.0,11.64,0.0,11.29,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10625.298602104987
70,1996-01-10,14.56,0.0,10.55,0.0,14.09,0.0,11.61,0.0,11.22,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10578.302712842527
71,1996-01-11,14.68,0.0,10.55,0.0,14.03,0.0,11.55,0.0,11.3,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10589.793191090164
72,1996-01-12,14.66,0.0,10.57,0.0,14.11,0.0,11.47,0.0,11.41,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10606.712044765382
73,1996-01-15,14.59,0.0,10.57,0.0,14.03,0.0,11.47,0.0,11.49,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10645.069229046308
74,1996-01-16,14.74,0.0,10.65,0.0,14.09,0.0,11.51,0.0,11.48,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10658.185718366723
75,1996-01-17,14.73,0.0,10.73,0.0,14.0,0.0,11.53,0.0,11.47,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10662.34663900937
76,1996-01-18,14.78,0.0,10.76,0.0,14.04,0.0,11.42,0.0,11.39,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10574.733827000739
77,1996-01-19,14.88,0.0,10.78,0.0,14.02,0.0,11.44,0.0,11.56,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10665.198412275475
78,1996-01-22,14.93,0.0,10.69,0.0,14.02,0.0,11.32,0.0,11.7,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10678.590072700512
79,1996-01-23,14.93,0.0,10.64,0.0,13.93,0.0,11.28,0.0,11.77,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10694.241471590794
80,1996-01-24,15.09,0.0,10.71,0.0,14.0,0.0,11.25,0.0,11.7,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10647.245582328334
81,1996-01-25,15.03,0.0,10.61,0.0,14.02,0.0,11.35,0.0,11.74,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10711.202017857624
82,1996-01-26,15.12,0.0,10.69,0.0,13.84,0.0,11.41,0.0,11.71,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10723.68477978557
83,1996-01-29,15.18,0.0,10.64,0.0,13.89,0.0,11.39,0.0,11.68,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10700.345267002456
84,1996-01-30,15.32,0.0,10.7,0.0,13.93,0.0,11.37,0.0,11.78,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10739.33617867585
85,1996-01-31,15.44,0.0,10.73,0.054000000000000006,14.1,0.0,11.54,0.0,11.85,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10849.021048682662
86,1996-02-01,15.51,0.0,10.67,0.0,14.1,0.0,11.58,0.0,11.94,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10910.084018354235
87,1996-02-02,15.48,0.0,10.6,0.0,14.16,0.0,11.59,0.0,12.12,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,11000.865467325206
88,1996-02-05,15.59,0.0,10.59,0.0,14.17,0.0,11.62,0.0,12.13,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,11019.09346837697
89,1996-02-06,15.7,0.0,10.61,0.0,14.2,0.0,11.6,0.0,12.1,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10995.753955593857
90,1996-02-07,15.76,0.0,10.6,0.0,14.16,0.0,11.66,0.0,12.04,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10993.852773416456
91,1996-02-08,15.89,0.0,10.59,0.0,14.1,0.0,11.64,0.0,11.99,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10960.92396456311
92,1996-02-09,15.9,0.0,10.6,0.0,14.09,0.0,11.56,0.0,11.88,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10872.360561465775
93,1996-02-12,15.99,0.0,10.66,0.0,14.14,0.0,11.59,0.0,11.86,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10876.20461841219
94,1996-02-13,15.96,0.0,10.67,0.0,14.19,0.0,11.5,0.0,11.88,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10845.493855432482
95,1996-02-14,15.89,0.0,10.62,0.0,14.21,0.0,11.58,0.0,11.92,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10900.494722284006
96,1996-02-15,15.84,0.0,10.54,0.0,14.23,0.0,11.64,0.0,11.97,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10951.334668492878
97,1996-02-16,15.79,0.0,10.45,0.0,14.3,0.0,11.69,0.0,11.98,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10978.518238222405
98,1996-02-20,15.62,0.0,10.26,0.0,14.12,0.0,11.52,0.0,11.94,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10883.217312320941
99,1996-02-21,15.79,0.0,10.27,0.0,14.2,0.0,11.5,0.0,11.96,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10883.85103971341
100,1996-02-22,16.040001,0.0,10.31,0.0,14.29,0.0,11.48,0.0,11.95,0.0,VPACX,447.7784338882284,VEIEX,479.464803511604,10870.10082300053
101,1996-02-23,16.049999,0.0,10.23,0.0,14.41,0.0,11.47,0.0,11.95,0.0,VUSTX,502.05460769286213,VEIEX,479.464803511604,10865.623038661648
102,1996-02-26,15.88,0.0,10.19,0.0,14.34,0.0,11.53,0.0,11.88,0.0,VUSTX,502.05460769286213,VEIEX,479.464803511604,10811.97831810812
103,1996-02-27,15.82,0.0,10.16,0.0,14.35,0.0,11.38,0.0,11.83,0.0,VUSTX,502.05460769286213,VEIEX,479.464803511604,10772.943439701754
104,1996-02-28,15.79,0.0,10.15,0.0,14.42,0.0,11.35,0.0,11.8,0.0,VUSTX,502.05460769286213,VEIEX,479.464803511604,10753.53894951948
105,1996-02-29,15.69,0.0,10.15,0.051,14.34,0.0,11.4,0.0,11.66,0.0,VUSTX,504.5772466083632,VEIEX,479.464803511604,10712.01866202019
106,1996-03-01,15.75,0.0,10.26,0.0,14.42,0.0,11.39,0.0,11.8,0.0,VUSTX,504.5772466083632,VEIEX,479.464803511604,10834.647231638734
107,1996-03-04,15.89,0.0,10.31,0.0,14.43,0.0,11.37,0.0,11.9,0.0,VUSTX,504.5772466083632,VEIEX,479.464803511604,10907.822574320313
108,1996-03-05,16.0,0.0,10.26,0.0,14.39,0.0,11.37,0.0,11.95,0.0,VUSTX,504.5772466083632,VEIEX,479.464803511604,10906.566952165475
109,1996-03-06,15.95,0.0,10.19,0.0,14.39,0.0,11.35,0.0,11.87,0.0,VUSTX,504.5772466083632,VEIEX,479.464803511604,10832.88936062196
110,1996-03-07,15.98,0.0,10.17,0.0,14.47,0.0,11.19,0.0,11.7,0.0,VUSTX,504.5772466083632,VEIEX,479.464803511604,10741.288799092821
111,1996-03-08,15.51,0.0,9.87,0.0,14.28,0.0,11.22,0.0,11.58,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10532.379848688919
112,1996-03-11,15.66,0.0,9.98,0.0,14.11,0.0,11.04,0.0,11.27,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10649.761994925575
113,1996-03-12,15.58,0.0,9.94,0.0,14.11,0.0,11.14,0.0,11.38,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10607.077578112243
114,1996-03-13,15.65,0.0,9.9,0.0,14.19,0.0,11.06,0.0,11.3,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10564.393161298916
115,1996-03-14,15.72,0.0,9.91,0.0,14.29,0.0,11.16,0.0,11.44,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10575.06426550225
116,1996-03-15,15.74,0.0,9.83,0.0,14.23,0.0,11.25,0.0,11.51,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10489.695431875589
117,1996-03-18,15.98,0.0,9.87,0.0,14.36,0.0,11.28,0.0,11.58,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10532.379848688919
118,1996-03-19,15.96,0.0,9.87,0.0,14.45,0.0,11.35,0.0,11.7,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10532.379848688919
119,1996-03-20,15.92,0.0,9.93,0.0,14.45,0.0,11.32,0.0,11.68,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10596.406473908912
120,1996-03-21,15.91,0.0,9.97,0.0,14.48,0.0,11.49,0.0,11.85,0.0,VUSTX,504.5772466083632,VUSTX,562.5331737248606,10639.090890722244
121,1996-03-22,15.94,0.0,9.93,0.0,14.49,0.0,11.46,0.0,11.9,0.0,VPACX,437.2122215376132,VEIEX,469.4079340409971,10596.406473908912
122,1996-03-25,15.9,0.0,10.01,0.0,14.49,0.0,11.61,0.0,11.93,0.0,VPACX,437.2122215376132,VEIEX,469.4079340409971,10676.070545160783
123,1996-03-26,15.85,0.06,10.0,0.0,14.4,0.02,11.63,0.0,11.88,0.0,VPACX,437.2122215376132,VEIEX,469.4079340409971,10661.344392889487
124,1996-03-27,15.8,0.0,9.89,0.0,14.4,0.0,11.68,0.0,11.85,0.0,VPACX,437.2122215376132,VEIEX,469.4079340409971,10669.122765945136
125,1996-03-28,15.82,0.0,9.82,0.0,14.42,0.0,11.69,0.0,11.81,0.0,VPACX,437.2122215376132,VEIEX,469.4079340409971,10654.718570798874
126,1996-03-29,15.78,0.0,9.88,0.069,14.52,0.0,11.75,0.0,11.83,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10690.33946277195
127,1996-04-01,15.95,0.0,9.9,0.0,14.53,0.0,11.76,0.0,11.87,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10712.9618138302
128,1996-04-02,15.99,0.0,9.95,0.0,14.57,0.0,11.78,0.0,11.95,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10758.206515946698
129,1996-04-03,16.01,0.0,9.93,0.0,14.55,0.0,11.78,0.0,11.98,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10771.761468773544
130,1996-04-04,16.02,0.0,9.89,0.0,14.61,0.0,11.75,0.0,12.01,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10771.66917973302
131,1996-04-08,15.75,0.0,9.64,0.0,14.63,0.0,11.69,0.0,11.85,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10672.081614255108
132,1996-04-09,15.74,0.0,9.7,0.0,14.55,0.0,11.74,0.0,11.84,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10690.308699758443
133,1996-04-10,15.56,0.0,9.63,0.0,14.57,0.0,11.76,0.0,11.93,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10740.07171948389
134,1996-04-11,15.47,0.0,9.58,0.0,14.47,0.0,11.75,0.0,11.9,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10721.96768603459
135,1996-04-12,15.6,0.0,9.73,0.0,14.48,0.0,11.73,0.0,11.99,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10753.534383270213
136,1996-04-15,15.73,0.0,9.76,0.0,14.52,0.0,11.83,0.0,12.05,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10826.135095148464
137,1996-04-16,15.82,0.0,9.77,0.0,14.59,0.0,11.84,0.0,12.12,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10862.312399033559
138,1996-04-17,15.74,0.0,9.71,0.0,14.55,0.0,11.8,0.0,12.15,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10857.67102937058
139,1996-04-18,15.8,0.0,9.68,0.0,14.57,0.0,11.84,0.0,12.12,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10862.312399033559
140,1996-04-19,15.85,0.0,9.73,0.0,14.74,0.0,11.93,0.0,12.19,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10934.882347898303
141,1996-04-22,15.94,0.0,9.77,0.0,14.79,0.0,12.07,0.0,12.13,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10971.459570959
142,1996-04-23,16.040001,0.0,9.75,0.0,14.75,0.0,12.12,0.0,12.1,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10980.650021244433
143,1996-04-24,16.040001,0.0,9.72,0.0,14.72,0.0,12.13,0.0,12.1,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10985.199101866892
144,1996-04-25,16.110001,0.0,9.72,0.0,14.67,0.0,12.15,0.0,12.06,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10976.22399267601
145,1996-04-26,16.139999,0.0,9.75,0.0,14.73,0.0,12.26,0.0,12.09,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,11039.818832349873
146,1996-04-29,16.16,0.0,9.71,0.0,14.68,0.0,12.37,0.0,12.07,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,11080.822083978994
147,1996-04-30,16.16,0.0,9.65,0.054000000000000006,14.61,0.0,12.36,0.0,12.15,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,11112.419544228123
148,1996-05-01,16.200001,0.0,9.65,0.0,14.58,0.0,12.22,0.0,12.16,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,11053.250733122688
149,1996-05-02,15.95,0.0,9.5,0.0,14.56,0.0,12.2,0.0,12.17,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,11048.670889486722
150,1996-05-03,15.92,0.0,9.43,0.0,14.47,0.0,12.17,0.0,12.08,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10994.35878913882
151,1996-05-06,15.9,0.0,9.47,0.0,14.48,0.0,12.15,0.0,12.02,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10958.150722240216
152,1996-05-07,15.84,0.0,9.46,0.0,14.49,0.0,12.05,0.0,12.11,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10953.32477449619
153,1996-05-08,15.94,0.0,9.54,0.0,14.45,0.0,12.08,0.0,12.12,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10971.490333972506
154,1996-05-09,15.98,0.0,9.5,0.0,14.5,0.0,12.02,0.0,12.14,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10953.232485455666
155,1996-05-10,16.15,0.0,9.6,0.0,14.55,0.0,11.91,0.0,12.2,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10930.30250426234
156,1996-05-13,16.370001000000002,0.0,9.62,0.0,14.47,0.0,11.87,0.0,12.27,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10943.734405035153
157,1996-05-14,16.48,0.0,9.68,0.0,14.54,0.0,11.86,0.0,12.28,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10943.703642021646
158,1996-05-15,16.48,0.0,9.69,0.0,14.58,0.0,11.98,0.0,12.27,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10993.774291882171
159,1996-05-16,16.49,0.0,9.63,0.0,14.52,0.0,12.02,0.0,12.22,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10989.379026327253
160,1996-05-17,16.58,0.0,9.69,0.0,14.68,0.0,11.95,0.0,12.28,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10984.64536762375
161,1996-05-20,16.68,0.0,9.71,0.0,14.65,0.0,11.93,0.0,12.3,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10984.583841596737
162,1996-05-21,16.67,0.0,9.69,0.0,14.66,0.0,11.94,0.0,12.31,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10993.651239828141
163,1996-05-22,16.780001000000002,0.0,9.73,0.0,14.57,0.0,11.92,0.0,12.31,0.0,VPACX,454.9080622456149,VEIEX,451.8317608948415,10984.553078583229
