,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VPACX,VPACX Div,VUSTX,VUSTX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
23,1995-11-01,14.47,0.0,13.83,0.0,10.44,0.0,10.63,0.0,10.36,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9717.981585045045
24,1995-11-02,14.62,0.0,13.86,0.0,10.56,0.0,10.67,0.0,10.27,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9771.143020147132
25,1995-11-03,14.66,0.0,13.88,0.0,10.57,0.0,10.65,0.0,10.3,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9779.235273439273
26,1995-11-06,14.63,0.0,13.85,0.0,10.61,0.0,10.64,0.0,10.26,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9762.284425073269
27,1995-11-07,14.56,0.0,13.9,0.0,10.59,0.0,10.61,0.0,10.23,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9749.460299609713
28,1995-11-08,14.67,0.0,13.94,0.0,10.59,0.0,10.68,0.0,10.15,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9804.616911803512
29,1995-11-09,14.72,0.0,13.93,0.0,10.64,0.0,10.63,0.0,10.13,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9799.071597500879
30,1995-11-10,14.71,0.0,13.87,0.0,10.69,0.0,10.58,0.0,10.02,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9767.852015931663
31,1995-11-13,14.69,0.0,13.8,0.0,10.56,0.0,10.64,0.0,9.83,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9764.063829735309
32,1995-11-14,14.6,0.0,13.87,0.0,10.58,0.0,10.62,0.0,9.81,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9754.362036407045
33,1995-11-15,14.68,0.0,13.97,0.0,10.56,0.0,10.59,0.0,9.82,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9787.802432156537
34,1995-11-16,14.77,0.0,14.05,0.0,10.55,0.0,10.64,0.0,9.91,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9842.103434199073
35,1995-11-17,14.83,0.0,14.05,0.0,10.63,0.0,10.66,0.0,9.95,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9861.668213368359
36,1995-11-20,14.75,0.0,14.08,0.0,10.83,0.0,10.63,0.0,9.92,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9841.777309389843
37,1995-11-21,14.78,0.0,14.09,0.0,10.85,0.0,10.61,0.0,10.08,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9845.192270427477
38,1995-11-22,14.76,0.0,14.14,0.0,10.83,0.0,10.61,0.0,10.21,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9852.564089741643
39,1995-11-24,14.8,0.0,14.14,0.0,10.78,0.0,10.64,0.0,10.18,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9870.472228525314
40,1995-11-27,14.84,0.0,14.12,0.0,10.87,0.0,10.68,0.0,10.18,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9886.520366390563
41,1995-11-28,14.95,0.0,14.08,0.0,11.01,0.0,10.67,0.0,10.25,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9899.209315680828
42,1995-11-29,15.01,0.0,14.03,0.0,10.93,0.0,10.69,0.0,10.39,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,291.8971602487623,9906.826663547843
43,1995-11-30,15.0,0.0,13.95,0.0,11.07,0.0,10.78,0.055,10.5,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,293.38643147452126,9927.748055706228
44,1995-12-01,15.02,0.0,14.0,0.0,11.19,0.0,10.82,0.0,10.6,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,9956.006556255583
45,1995-12-04,15.18,0.0,13.97,0.0,11.28,0.0,10.93,0.0,10.73,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10010.97469194651
46,1995-12-05,15.26,0.0,14.06,0.0,11.24,0.0,10.9,0.0,10.71,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10039.435094657472
47,1995-12-06,15.29,0.0,14.06,0.0,11.29,0.0,10.9,0.0,10.74,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10060.48278962155
48,1995-12-07,15.19,0.0,14.03,0.0,11.48,0.0,10.86,0.0,10.7,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10084.336523430977
49,1995-12-08,15.22,0.0,13.95,0.0,11.4,0.0,10.87,0.0,10.65,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10049.389208158424
50,1995-12-11,15.26,0.0,14.03,0.0,11.39,0.0,10.89,0.0,10.62,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10074.819466821878
51,1995-12-12,15.23,0.0,14.04,0.0,11.37,0.0,10.88,0.0,10.67,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10064.671824307406
52,1995-12-13,15.29,0.0,13.99,0.0,11.38,0.0,10.86,0.0,10.63,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10069.288084365833
53,1995-12-14,15.17,0.0,14.13,0.0,11.47,0.0,10.85,0.0,10.62,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10100.81891865103
54,1995-12-15,15.14,0.0,14.09,0.0,11.38,0.0,10.84,0.0,10.65,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10058.865857059598
55,1995-12-18,14.88,0.0,14.01,0.0,11.41,0.0,10.72,0.0,10.59,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,9988.777577319775
56,1995-12-19,15.03,0.0,13.88,0.0,11.31,0.0,10.81,0.0,10.56,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,9963.662791880803
57,1995-12-20,14.95,0.0,13.97,0.0,11.49,0.0,10.81,0.0,10.8,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10017.929117407397
58,1995-12-21,15.06,0.0,14.04,0.0,11.61,0.0,10.81,0.0,10.93,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,283.6855396384558,10093.863651921758
59,1995-12-22,14.91,0.1,14.18,0.0,11.6,0.0,10.87,0.0,10.97,0.0,VTSMX,230.31500986395764,VEURX,238.94862604540026,VPACX,283.6855396384558,10113.040574201472
60,1995-12-26,14.96,0.0,14.26,0.0,11.63,0.0,10.89,0.0,10.94,0.0,VTSMX,230.31500986395764,VEURX,238.94862604540026,VPACX,283.6855396384558,10152.182780967456
61,1995-12-27,14.99,0.0,14.01,0.36,11.54,0.11,10.93,0.0,10.72,0.18,VTSMX,230.31500986395764,VEURX,245.08863356690946,VPACX,286.38964790190727,10191.050290921135
62,1995-12-28,14.98,0.0,14.02,0.0,11.46,0.0,10.96,0.0,10.71,0.0,VTSMX,230.31500986395764,VEURX,245.08863356690946,VPACX,286.38964790190727,10168.286855326014
63,1995-12-29,15.04,0.0,14.02,0.0,11.5,0.0,10.79,0.281,10.74,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10193.561341833927
64,1996-01-02,15.14,0.0,14.12,0.0,11.44,0.0,10.77,0.0,10.85,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10234.870280180974
65,1996-01-03,15.14,0.0,14.26,0.0,11.45,0.0,10.79,0.0,11.2,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10382.485804831555
66,1996-01-04,15.02,0.0,14.16,0.0,11.68,0.0,10.71,0.0,11.35,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10473.663177201597
67,1996-01-05,14.99,0.0,14.22,0.0,11.78,0.0,10.68,0.0,11.35,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10517.751188793975
68,1996-01-08,15.03,0.0,14.22,0.0,11.67,0.0,10.69,0.0,11.37,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10491.577453170354
69,1996-01-09,14.81,0.0,14.19,0.0,11.64,0.0,10.66,0.0,11.29,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10450.132860489806
70,1996-01-10,14.56,0.0,14.09,0.0,11.61,0.0,10.55,0.0,11.22,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10394.886971893728
71,1996-01-11,14.68,0.0,14.03,0.0,11.55,0.0,10.55,0.0,11.3,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10387.927479954118
72,1996-01-12,14.66,0.0,14.11,0.0,11.47,0.0,10.57,0.0,11.41,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10418.479955052242
73,1996-01-15,14.59,0.0,14.03,0.0,11.47,0.0,10.57,0.0,11.49,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10424.401243554916
74,1996-01-16,14.74,0.0,14.09,0.0,11.51,0.0,10.65,0.0,11.48,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10447.59758515299
75,1996-01-17,14.73,0.0,14.0,0.0,11.53,0.0,10.73,0.0,11.47,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10428.530973382349
76,1996-01-18,14.78,0.0,14.04,0.0,11.42,0.0,10.76,0.0,11.39,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10380.414170152018
77,1996-01-19,14.88,0.0,14.02,0.0,11.44,0.0,10.78,0.0,11.56,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10435.259861588915
78,1996-01-22,14.93,0.0,14.02,0.0,11.32,0.0,10.69,0.0,11.7,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10444.096317214633
79,1996-01-23,14.93,0.0,13.93,0.0,11.28,0.0,10.64,0.0,11.77,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10432.611670482747
80,1996-01-24,15.09,0.0,14.0,0.0,11.25,0.0,10.71,0.0,11.7,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10418.566576658704
81,1996-01-25,15.03,0.0,14.02,0.0,11.35,0.0,10.61,0.0,11.74,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10465.615232502416
82,1996-01-26,15.12,0.0,13.84,0.0,11.41,0.0,10.69,0.0,11.71,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10430.227582658044
83,1996-01-29,15.18,0.0,13.89,0.0,11.39,0.0,10.64,0.0,11.68,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10426.94494087286
84,1996-01-30,15.32,0.0,13.93,0.0,11.37,0.0,10.7,0.0,11.78,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10462.367306861252
85,1996-01-31,15.44,0.0,14.1,0.0,11.54,0.0,10.73,0.054000000000000006,11.85,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10575.94340505837
86,1996-02-01,15.51,0.0,14.1,0.0,11.58,0.0,10.67,0.0,11.94,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10616.235661937031
87,1996-02-02,15.48,0.0,14.16,0.0,11.59,0.0,10.6,0.0,12.12,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10690.67904444291
88,1996-02-05,15.59,0.0,14.17,0.0,11.62,0.0,10.59,0.0,12.13,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10705.130324216068
89,1996-02-06,15.7,0.0,14.2,0.0,11.6,0.0,10.61,0.0,12.1,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10697.000530104762
90,1996-02-07,15.76,0.0,14.16,0.0,11.66,0.0,10.6,0.0,12.04,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10686.051734865556
91,1996-02-08,15.89,0.0,14.1,0.0,11.64,0.0,10.59,0.0,11.99,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10649.782280834914
92,1996-02-09,15.9,0.0,14.09,0.0,11.56,0.0,10.6,0.0,11.88,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10588.920351495799
93,1996-02-12,15.99,0.0,14.14,0.0,11.59,0.0,10.66,0.0,11.86,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10603.574724243515
94,1996-02-13,15.96,0.0,14.19,0.0,11.5,0.0,10.67,0.0,11.88,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10595.428180358
95,1996-02-14,15.89,0.0,14.21,0.0,11.58,0.0,10.62,0.0,11.92,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10636.567525278911
96,1996-02-15,15.84,0.0,14.23,0.0,11.64,0.0,10.54,0.0,11.97,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10674.961296502916
97,1996-02-16,15.79,0.0,14.3,0.0,11.69,0.0,10.45,0.0,11.98,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10709.863344177242
98,1996-02-20,15.62,0.0,14.12,0.0,11.52,0.0,10.26,0.0,11.94,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10603.354881494746
99,1996-02-21,15.79,0.0,14.2,0.0,11.5,0.0,10.27,0.0,11.96,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10623.161654328222
100,1996-02-22,16.040001,0.0,14.29,0.0,11.48,0.0,10.31,0.0,11.95,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10635.900791647071
101,1996-02-23,16.049999,0.0,14.41,0.0,11.47,0.0,10.23,0.0,11.95,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10662.0290501424
102,1996-02-26,15.88,0.0,14.34,0.0,11.53,0.0,10.19,0.0,11.88,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10640.645789188115
103,1996-02-27,15.82,0.0,14.35,0.0,11.38,0.0,10.16,0.0,11.83,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10582.930847300686
104,1996-02-28,15.79,0.0,14.42,0.0,11.35,0.0,10.15,0.0,11.8,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10581.540702380222
105,1996-02-29,15.69,0.0,14.34,0.0,11.4,0.0,10.15,0.051,11.66,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10532.63304922021
106,1996-03-01,15.75,0.0,14.42,0.0,11.39,0.0,10.26,0.0,11.8,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10593.359324225827
107,1996-03-04,15.89,0.0,14.43,0.0,11.37,0.0,10.31,0.0,11.9,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10621.510961725035
108,1996-03-05,16.0,0.0,14.39,0.0,11.37,0.0,10.26,0.0,11.95,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10627.635343202266
109,1996-03-06,15.95,0.0,14.39,0.0,11.35,0.0,10.19,0.0,11.87,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10596.416134472305
110,1996-03-07,15.98,0.0,14.47,0.0,11.19,0.0,10.17,0.0,11.7,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10514.746723554155
111,1996-03-08,15.51,0.0,14.28,0.0,11.22,0.0,9.87,0.0,11.58,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10439.597896129464
112,1996-03-11,15.66,0.0,14.11,0.0,11.04,0.0,9.98,0.0,11.27,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10247.137449049462
113,1996-03-12,15.58,0.0,14.11,0.0,11.14,0.0,9.94,0.0,11.38,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10311.48511314832
114,1996-03-13,15.65,0.0,14.19,0.0,11.06,0.0,9.9,0.0,11.3,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10281.926580954436
115,1996-03-14,15.72,0.0,14.29,0.0,11.16,0.0,9.91,0.0,11.44,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10380.001218361587
116,1996-03-15,15.74,0.0,14.23,0.0,11.25,0.0,9.83,0.0,11.51,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10414.197821117097
117,1996-03-18,15.98,0.0,14.36,0.0,11.28,0.0,9.87,0.0,11.58,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10476.714438202358
118,1996-03-19,15.96,0.0,14.45,0.0,11.35,0.0,9.87,0.0,11.7,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10557.174058610453
119,1996-03-20,15.92,0.0,14.45,0.0,11.32,0.0,9.93,0.0,11.68,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10541.98261777446
120,1996-03-21,15.91,0.0,14.48,0.0,11.49,0.0,9.97,0.0,11.85,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10653.266021947678
121,1996-03-22,15.94,0.0,14.49,0.0,11.46,0.0,9.93,0.0,11.9,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10662.644317856011
122,1996-03-25,15.9,0.0,14.49,0.0,11.61,0.0,10.01,0.0,11.93,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.35761630608482,10716.455361454711
123,1996-03-26,15.85,0.06,14.4,0.02,11.63,0.0,10.0,0.0,11.88,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.69422410650995,10689.580953106615
124,1996-03-27,15.8,0.0,14.4,0.0,11.68,0.0,9.89,0.0,11.85,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.69422410650995,10694.863018735934
125,1996-03-28,15.82,0.0,14.42,0.0,11.69,0.0,9.82,0.0,11.81,0.0,VPACX,295.4655461401138,VEIEX,316.37372258950734,VEURX,242.69422410650995,10690.016609775885
126,1996-03-29,15.78,0.0,14.52,0.0,11.75,0.0,9.88,0.069,11.83,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10738.341439406733
127,1996-04-01,15.95,0.0,14.53,0.0,11.76,0.0,9.9,0.0,11.87,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10755.955910320323
128,1996-04-02,15.99,0.0,14.57,0.0,11.78,0.0,9.95,0.0,11.95,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10796.115220117848
129,1996-04-03,16.01,0.0,14.55,0.0,11.78,0.0,9.93,0.0,11.98,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10800.262063846076
130,1996-04-04,16.02,0.0,14.61,0.0,11.75,0.0,9.89,0.0,12.01,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10814.991365464688
131,1996-04-08,15.75,0.0,14.63,0.0,11.69,0.0,9.64,0.0,11.85,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10753.231909727361
132,1996-04-09,15.74,0.0,14.55,0.0,11.74,0.0,9.7,0.0,11.84,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10745.716390598109
133,1996-04-10,15.56,0.0,14.57,0.0,11.76,0.0,9.63,0.0,11.93,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10783.971069658146
134,1996-04-11,15.47,0.0,14.47,0.0,11.75,0.0,9.58,0.0,11.9,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10747.195680110868
135,1996-04-12,15.6,0.0,14.48,0.0,11.73,0.0,9.73,0.0,11.99,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10770.799823197758
136,1996-04-15,15.73,0.0,14.52,0.0,11.83,0.0,9.76,0.0,12.05,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10829.278362505527
137,1996-04-16,15.82,0.0,14.59,0.0,11.84,0.0,9.77,0.0,12.12,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10870.761149028716
138,1996-04-17,15.74,0.0,14.55,0.0,11.8,0.0,9.71,0.0,12.15,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10857.79227279862
139,1996-04-18,15.8,0.0,14.57,0.0,11.84,0.0,9.68,0.0,12.12,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10865.830781058374
140,1996-04-19,15.85,0.0,14.74,0.0,11.93,0.0,9.73,0.0,12.19,0.0,VPACX,304.63379969948176,VEIEX,302.57372328562224,VEURX,246.51839851714263,10956.336111409235
