,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VPACX,VPACX Div,VUSTX,VUSTX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Enter 4,Shares 4,Capital
28,1995-11-08,14.67,0.0,13.94,0.0,10.59,0.0,10.68,0.0,10.15,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9871.142385251556
29,1995-11-09,14.72,0.0,13.93,0.0,10.64,0.0,10.63,0.0,10.13,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9855.19650953676
30,1995-11-10,14.71,0.0,13.87,0.0,10.69,0.0,10.58,0.0,10.02,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9819.994933372025
31,1995-11-13,14.69,0.0,13.8,0.0,10.56,0.0,10.64,0.0,9.83,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9831.298061710146
32,1995-11-14,14.6,0.0,13.87,0.0,10.58,0.0,10.62,0.0,9.81,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9819.306960718819
33,1995-11-15,14.68,0.0,13.97,0.0,10.56,0.0,10.59,0.0,9.82,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9837.315123538243
34,1995-11-16,14.77,0.0,14.05,0.0,10.55,0.0,10.64,0.0,9.91,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9889.82776505797
35,1995-11-17,14.83,0.0,14.05,0.0,10.63,0.0,10.66,0.0,9.95,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9909.216105430061
36,1995-11-20,14.75,0.0,14.08,0.0,10.83,0.0,10.63,0.0,9.92,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9887.225793453483
37,1995-11-21,14.78,0.0,14.09,0.0,10.85,0.0,10.61,0.0,10.08,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9885.072258236578
38,1995-11-22,14.76,0.0,14.14,0.0,10.83,0.0,10.61,0.0,10.21,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9890.601122722204
39,1995-11-24,14.8,0.0,14.14,0.0,10.78,0.0,10.64,0.0,10.18,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9911.10436080265
40,1995-11-27,14.84,0.0,14.12,0.0,10.87,0.0,10.68,0.0,10.18,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9932.569976191844
41,1995-11-28,14.95,0.0,14.08,0.0,11.01,0.0,10.67,0.0,10.25,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9939.72931016198
42,1995-11-29,15.01,0.0,14.03,0.0,10.93,0.0,10.69,0.0,10.39,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,230.48667205029122,VUSTX,224.17399789273395,9950.157077057369
43,1995-11-30,15.0,0.0,13.95,0.0,11.07,0.0,10.78,0.055,10.5,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,231.66262445871106,VUSTX,225.31774277994177,10000.030102140845
44,1995-12-01,15.02,0.0,14.0,0.0,11.19,0.0,10.82,0.0,10.6,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10030.70159929817
45,1995-12-04,15.18,0.0,13.97,0.0,11.28,0.0,10.93,0.0,10.73,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10102.83840452256
46,1995-12-05,15.26,0.0,14.06,0.0,11.24,0.0,10.9,0.0,10.71,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10119.134283972931
47,1995-12-06,15.29,0.0,14.06,0.0,11.29,0.0,10.9,0.0,10.74,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10142.38180416836
48,1995-12-07,15.19,0.0,14.03,0.0,11.48,0.0,10.86,0.0,10.7,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10153.207651711069
49,1995-12-08,15.22,0.0,13.95,0.0,11.4,0.0,10.87,0.0,10.65,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10114.598378603336
50,1995-12-11,15.26,0.0,14.03,0.0,11.39,0.0,10.89,0.0,10.62,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10126.65886323616
51,1995-12-12,15.23,0.0,14.04,0.0,11.37,0.0,10.88,0.0,10.67,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10130.323068984613
52,1995-12-13,15.29,0.0,13.99,0.0,11.38,0.0,10.86,0.0,10.63,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10124.697882979846
53,1995-12-14,15.17,0.0,14.13,0.0,11.47,0.0,10.85,0.0,10.62,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10147.057531323235
54,1995-12-15,15.14,0.0,14.09,0.0,11.38,0.0,10.84,0.0,10.65,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10121.481095475414
55,1995-12-18,14.88,0.0,14.01,0.0,11.41,0.0,10.72,0.0,10.59,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10055.45239145052
56,1995-12-19,15.03,0.0,13.88,0.0,11.31,0.0,10.81,0.0,10.56,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10028.592628889413
57,1995-12-20,14.95,0.0,13.97,0.0,11.49,0.0,10.81,0.0,10.8,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10126.513896971503
58,1995-12-21,15.06,0.0,14.04,0.0,11.61,0.0,10.81,0.0,10.93,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10214.71265601917
59,1995-12-22,14.91,0.1,14.18,0.0,11.6,0.0,10.87,0.0,10.97,0.0,VTSMX,172.73625739796822,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10238.18272877754
60,1995-12-26,14.96,0.0,14.26,0.0,11.63,0.0,10.89,0.0,10.94,0.0,VTSMX,172.73625739796822,VEURX,179.2114695340502,VPACX,224.00264491896814,VEIEX,229.994148762167,10260.976714094866
61,1995-12-27,14.99,0.0,14.01,0.36,11.54,0.11,10.93,0.0,10.72,0.18,VTSMX,172.73625739796822,VEURX,183.8164751751821,VPACX,226.13785210623732,VEIEX,233.855990812278,10281.152350413444
62,1995-12-28,14.98,0.0,14.02,0.0,11.46,0.0,10.96,0.0,10.71,0.0,VTSMX,172.73625739796822,VEURX,183.8164751751821,VPACX,226.13785210623732,VEIEX,233.855990812278,10260.833564514596
63,1995-12-29,15.04,0.0,14.02,0.0,11.5,0.0,10.79,0.281,10.74,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10287.25893376709
64,1996-01-02,15.14,0.0,14.12,0.0,11.44,0.0,10.77,0.0,10.85,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10335.62524841696
65,1996-01-03,15.14,0.0,14.26,0.0,11.45,0.0,10.79,0.0,11.2,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10447.354535694529
66,1996-01-04,15.02,0.0,14.16,0.0,11.68,0.0,10.71,0.0,11.35,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10495.846332478064
67,1996-01-05,14.99,0.0,14.22,0.0,11.78,0.0,10.68,0.0,11.35,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10524.086329055288
68,1996-01-08,15.03,0.0,14.22,0.0,11.67,0.0,10.69,0.0,11.37,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10511.11552153316
69,1996-01-09,14.81,0.0,14.19,0.0,11.64,0.0,10.66,0.0,11.29,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10442.126732543282
70,1996-01-10,14.56,0.0,14.09,0.0,11.61,0.0,10.55,0.0,11.22,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10357.56187753043
71,1996-01-11,14.68,0.0,14.03,0.0,11.55,0.0,10.55,0.0,11.3,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10372.814079074938
72,1996-01-12,14.66,0.0,14.11,0.0,11.47,0.0,10.57,0.0,11.41,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10392.519094110554
73,1996-01-15,14.59,0.0,14.03,0.0,11.47,0.0,10.57,0.0,11.49,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10385.030998740025
74,1996-01-16,14.74,0.0,14.09,0.0,11.51,0.0,10.65,0.0,11.48,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10428.237915752428
75,1996-01-17,14.73,0.0,14.0,0.0,11.53,0.0,10.73,0.0,11.47,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10412.09653078058
76,1996-01-18,14.78,0.0,14.04,0.0,11.42,0.0,10.76,0.0,11.39,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10384.227132867556
77,1996-01-19,14.88,0.0,14.02,0.0,11.44,0.0,10.78,0.0,11.56,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10442.839333093225
78,1996-01-22,14.93,0.0,14.02,0.0,11.32,0.0,10.69,0.0,11.7,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10458.077508283937
79,1996-01-23,14.93,0.0,13.93,0.0,11.28,0.0,10.64,0.0,11.77,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10449.384849452654
80,1996-01-24,15.09,0.0,14.0,0.0,11.25,0.0,10.71,0.0,11.7,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10466.113935092753
81,1996-01-25,15.03,0.0,14.02,0.0,11.35,0.0,10.61,0.0,11.74,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10491.464875584927
82,1996-01-26,15.12,0.0,13.84,0.0,11.41,0.0,10.69,0.0,11.71,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10480.070028775626
83,1996-01-29,15.18,0.0,13.89,0.0,11.39,0.0,10.64,0.0,11.68,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10487.845316499046
84,1996-01-30,15.32,0.0,13.93,0.0,11.37,0.0,10.7,0.0,11.78,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10538.596053355122
85,1996-01-31,15.44,0.0,14.1,0.0,11.54,0.0,10.73,0.054000000000000006,11.85,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10645.080905458826
86,1996-02-01,15.51,0.0,14.1,0.0,11.58,0.0,10.67,0.0,11.94,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10687.547750525557
87,1996-02-02,15.48,0.0,14.16,0.0,11.59,0.0,10.6,0.0,12.12,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10738.763541588081
88,1996-02-05,15.59,0.0,14.17,0.0,11.62,0.0,10.59,0.0,12.13,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10768.511442018742
89,1996-02-06,15.7,0.0,14.2,0.0,11.6,0.0,10.61,0.0,12.1,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10781.167865810712
90,1996-02-07,15.76,0.0,14.16,0.0,11.66,0.0,10.6,0.0,12.04,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10783.140688897667
91,1996-02-08,15.89,0.0,14.1,0.0,11.64,0.0,10.59,0.0,11.99,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10777.918342697669
92,1996-02-09,15.9,0.0,14.09,0.0,11.56,0.0,10.6,0.0,11.88,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10733.562304024761
93,1996-02-12,15.99,0.0,14.14,0.0,11.59,0.0,10.66,0.0,11.86,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10760.043957884189
94,1996-02-13,15.96,0.0,14.19,0.0,11.5,0.0,10.67,0.0,11.88,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10748.747939068586
95,1996-02-14,15.89,0.0,14.21,0.0,11.58,0.0,10.62,0.0,11.92,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10767.916175084782
96,1996-02-15,15.84,0.0,14.23,0.0,11.64,0.0,10.54,0.0,11.97,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10788.426269572128
97,1996-02-16,15.79,0.0,14.3,0.0,11.69,0.0,10.45,0.0,11.98,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10806.293499872261
98,1996-02-20,15.62,0.0,14.12,0.0,11.52,0.0,10.26,0.0,11.94,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10696.608181837179
99,1996-02-21,15.79,0.0,14.2,0.0,11.5,0.0,10.27,0.0,11.96,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10740.669521394913
100,1996-02-22,16.040001,0.0,14.29,0.0,11.48,0.0,10.31,0.0,11.95,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10793.061447483626
101,1996-02-23,16.049999,0.0,14.41,0.0,11.47,0.0,10.23,0.0,11.95,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10814.547407651135
102,1996-02-26,15.88,0.0,14.34,0.0,11.53,0.0,10.19,0.0,11.88,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10769.293004880372
103,1996-02-27,15.82,0.0,14.35,0.0,11.38,0.0,10.16,0.0,11.83,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10715.349019348725
104,1996-02-28,15.79,0.0,14.42,0.0,11.35,0.0,10.15,0.0,11.8,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10709.166877564112
105,1996-02-29,15.69,0.0,14.34,0.0,11.4,0.0,10.15,0.051,11.66,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10655.049142172506
106,1996-03-01,15.75,0.0,14.42,0.0,11.39,0.0,10.26,0.0,11.8,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10711.27238731351
107,1996-03-04,15.89,0.0,14.43,0.0,11.37,0.0,10.31,0.0,11.9,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10756.519954269212
108,1996-03-05,16.0,0.0,14.39,0.0,11.37,0.0,10.26,0.0,11.95,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10779.965276335985
109,1996-03-06,15.95,0.0,14.39,0.0,11.35,0.0,10.19,0.0,11.87,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10747.785732291508
110,1996-03-07,15.98,0.0,14.47,0.0,11.19,0.0,10.17,0.0,11.7,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10691.10060454328
111,1996-03-08,15.51,0.0,14.28,0.0,11.22,0.0,9.87,0.0,11.58,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10553.851706517326
112,1996-03-11,15.66,0.0,14.11,0.0,11.04,0.0,9.98,0.0,11.27,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10433.829319886994
113,1996-03-12,15.58,0.0,14.11,0.0,11.14,0.0,9.94,0.0,11.38,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10468.853807465674
114,1996-03-13,15.65,0.0,14.19,0.0,11.06,0.0,9.9,0.0,11.3,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10458.451017733998
115,1996-03-14,15.72,0.0,14.29,0.0,11.16,0.0,9.91,0.0,11.44,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10544.65299302454
116,1996-03-15,15.74,0.0,14.23,0.0,11.25,0.0,9.83,0.0,11.51,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10573.956158785566
117,1996-03-18,15.98,0.0,14.36,0.0,11.28,0.0,9.87,0.0,11.58,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10662.314200498367
118,1996-03-19,15.96,0.0,14.45,0.0,11.35,0.0,9.87,0.0,11.7,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10719.793628413252
119,1996-03-20,15.92,0.0,14.45,0.0,11.32,0.0,9.93,0.0,11.68,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10701.455387006521
120,1996-03-21,15.91,0.0,14.48,0.0,11.49,0.0,9.97,0.0,11.85,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10783.975131428084
121,1996-03-22,15.94,0.0,14.49,0.0,11.46,0.0,9.93,0.0,11.9,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10796.203455812074
122,1996-03-25,15.9,0.0,14.49,0.0,11.61,0.0,10.01,0.0,11.93,0.0,VPACX,223.63606377754544,VEIEX,239.46133458489504,VEURX,183.4389966791564,VTSMX,170.99832004267105,10830.092772614546
